gene,Bergmann glial cell,astrocyte,central nervous system macrophage,endothelial cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
MIR503HG,0.0,0.0,0.872865506485972,0.0,0.044358080943446794,0.0,0.0,0.0,0.3439498888588448,0.0,0.0
GIPR,0.0,0.0,0.0,0.0,0.18589563442022458,0.5007107972501798,0.0,0.6870616973547036,0.0,0.0,0.0
AC109597.1,0.21228999255802622,0.0,0.0759914084103247,0.0,0.014071294559099437,0.0,0.0,0.44895222554361414,0.025255536626916524,0.4755895993583694,0.0
TMEM88B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8220903752023933,0.0,0.0,0.0
MAL,0.0,0.24800196802037863,0.0,0.0,0.0,0.0,0.0,0.9160278320846065,0.20773869070752732,0.0,0.0
SLCO1A2,0.30130854536371376,0.27881565026143573,0.0,0.5573004090652117,0.39138214311345054,0.0,0.0,0.504189265820974,0.0,0.0,0.20448615635534273
ADGRE5,0.006828637147786084,0.0,0.10681280505463667,0.0,0.25402596470569283,0.8220311448241278,0.0,0.4049806214270936,0.13336344090598895,0.392655501460398,0.0
AC239798.2,0.0,0.05928244005641749,0.7494808995449769,0.0,0.0,0.0,0.0,0.0,0.0908502410051081,0.0,0.0
PLP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355279781935464,0.0022572402044293014,0.0,0.0
KCP,0.0,0.0,0.0,0.0,0.0,0.0,0.4699366835991198,0.0,0.0,0.0,0.0
SLC25A5-AS1,0.2533753592189758,0.29868003025871925,0.0,0.0,0.0,0.0,0.0,0.17782520861186313,0.0,0.0,0.0
NMI,0.34763171138804155,0.3480814455290522,0.381533680484224,0.0,0.3748056992513108,0.0,0.0,0.0,0.4071456970018034,0.19446602685694006,0.0
ADGRE2,0.0,0.0,0.3502489249991765,0.0,0.0,0.36111256590076557,0.0,0.43592889520447015,0.0,0.38831970146756484,0.0
LINC01608,0.0,0.0,0.0,0.0,0.0,0.024605103280680437,0.0,0.927737653534686,0.0,0.0,0.0
AC012593,0.25964222940748277,0.5625118825845742,0.0,0.0,0.0,0.0,0.0,0.8774698461454075,0.0,0.0,0.0
LPAR1,0.0,0.0,0.44661853709942345,0.0,0.47510659087702845,0.0,0.0,0.7974861746941291,0.0,0.0,0.0
MOBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9634016659775764,0.0,0.0,0.0
AC084149.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9201272451447553,0.0,0.0,0.0
ITGA2,0.0,0.0,0.0,0.11067581175503494,0.0,0.0,0.0,0.9127915882080937,0.0,0.0,0.0
AC009063.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965563451534943,0.0,0.0,0.0
CDH19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9540695660230232,0.0,0.0,0.0
NKX6-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727077413295375,0.0,0.0,0.0
MOG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625181843162917,0.0,0.0,0.0
AL138881,0.0,0.0,0.0,0.2516070694615701,0.30171487448976453,0.0,0.0,0.7980038595090428,0.0,0.0,0.0
SLC5A11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384624678776823,0.0,0.0,0.0
MAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9725965586447283,0.0,0.0,0.0
AL133304,0.0,0.3612295802566645,0.0,0.0,0.0,0.0,0.0,0.9160550983792799,0.0,0.0,0.0
FOLH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9776864841385611,0.0,0.0,0.0
TF,0.0,0.3275813001155161,0.0,0.0,0.0,0.0,0.0,0.8249439769761174,0.0,0.0,0.0
ENPP2,0.0,0.0,0.0,0.04542899712289355,0.0,0.0,0.0,0.8327261552658484,0.2869281433475206,0.11327245594726386,0.0
GLDN,0.0,0.0,0.5410013709681171,0.0,0.0,0.0,0.0,0.8681191801950965,0.0,0.0,0.0
LINC00609,0.0,0.7914217436429307,0.0,0.0,0.0,0.0,0.0,0.883846376614888,0.0,0.0,0.0
AC090502.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9443939293669696,0.0,0.0,0.0
AC004690,0.0,0.0,0.0,0.0,0.0,0.19590803334412799,0.0,0.9095712683480675,0.0,0.0,0.0
SYNJ2,0.32251059226839834,0.0,0.0,0.27070930949445127,0.0034972677595628415,0.0,0.0,0.8521979469006676,0.0,0.0,0.0
GPR37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9562664597707259,0.0,0.0,0.0
PIEZO2,0.0,0.0,0.0,0.0,0.09586104019930489,0.0,0.0,0.919734615198691,0.0,0.0,0.0
CARNS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961260506374385,0.0,0.0,0.0
TRIM59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9562004198232779,0.0,0.0,0.0
C10orf90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8615626550257418,0.5663871266815007,0.0,0.0
USH1C,0.0,0.9301740203963264,0.0,0.0,0.10193783292543789,0.0,0.0,0.5545566809158075,0.0,0.0,0.0
PI16,0.0,0.38290689960071767,0.0,0.23250688450472667,0.28455426620560564,0.0,0.0,0.7893386144285401,0.0,0.0,0.0
KANK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8893516420304587,0.0,0.0,0.0
CDK18,0.0,0.0,0.11009977834423947,0.0,0.0,0.0,0.0,0.8982166119476003,0.0,0.0,0.0
LRRC63,0.0,0.0,0.0,0.0,0.0,0.05672977850743121,0.0,0.8348661913228292,0.0,0.0,0.0
FBXO32,0.11196990778409639,0.25382413374638346,0.02459097181155135,0.06424568434032059,0.3520286537399692,0.0,0.0,0.5828753556451638,0.19457744419226697,0.4510215781800001,0.0
LINC01445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9431246970139042,0.0,0.0,0.0
ACTN2,0.32897285899716416,0.303904160567651,0.0,0.45659254397920224,0.0,0.0,0.0,0.6676642938365529,0.37263800409983283,0.0,0.0
S100A1,0.0,0.8729578397602432,0.0,0.0,0.0,0.0,0.0,0.7372034958156533,0.0,0.0,0.0
FAM201A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8598923535021661,0.1527302897553318,0.0,0.0
LINC02503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7632990309451584,0.0,0.0,0.0
AC109492,0.0,0.0,0.0,0.0,0.0,0.35969312852969004,0.0,0.85798946257223,0.0,0.0,0.0
ATP8A2P3,0.06612995974698102,0.0,0.0,0.0,0.0,0.0,0.0,0.5309070582169114,0.0,0.0,0.0
RNASE1,0.0,0.0,0.2084588076809213,0.7609476057526061,0.0,0.0,0.0,0.8178345062556551,0.0,0.0,0.0
PPP1R14A,0.0,0.0,0.0,0.24313614878750517,0.06451864675375271,0.0,0.0,0.625974758001228,0.0,0.3958850048815886,0.22976198263493683
AC100801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208640350010888,0.0,0.026767043078209953,0.0
AC139792,0.0,0.397524943818631,0.0,0.0,0.0,0.0,0.0,0.26596097850822537,0.09812606473594548,0.0,0.0
AC004052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259767300296269,0.0,0.0,0.0
AC007192,0.0,0.0,0.185313739383909,0.0,0.0,0.7318853563579536,0.0,0.6053423144786516,0.0,0.0,0.0
TMC4,0.0,0.0,0.0,0.12412813399095766,0.0,0.0,0.0,0.0,0.0,0.7162770828667997,0.0
ESAM,0.0,0.0,0.0,0.6492935031616842,0.0,0.0,0.0,0.0,0.0,0.6392589650374767,0.786267970672921
TEX41,0.2677093521725627,0.24040492855603374,0.3797700515021539,0.0,0.0,0.0,0.0,0.12361160211684566,0.03730834752981261,0.3712132497890631,0.9638243357147516
ACKR3,0.45849005007047144,0.46652551544654675,0.0,0.23564262227702426,0.428560956569753,0.38676468688428944,0.0,0.0,0.0,0.0,0.8681856269663346
FRZB,0.0,0.0,0.0,0.0,0.3980382352553484,0.0,0.0,0.0,0.3071562671707764,0.7020747533207059,0.694085052754173
CAV2,0.0,0.0,0.0,0.43759864364981504,0.11439950027315081,0.0,0.0,0.32381099202862584,0.42563648315171565,0.4564766929208688,0.8655932117938813
AC002066,0.0,0.0,0.0,0.27066769420468556,0.1837573249088643,0.0,0.0,0.30129640867849916,0.4037764934157504,0.41913615841048424,0.9391621702681238
SLC38A11,0.0,0.0,0.0,0.4120664817098233,0.0,0.0,0.0,0.0,0.0,0.881084884018029,0.879427380306122
LTBP2,0.0,0.0,0.0,0.0,0.7233890610950889,0.0,0.0,0.0,0.0,0.0,0.8666060110092293
IGFBP7,0.14963550206974052,0.46040493873991883,0.0,0.5109188339850921,0.46033393236112147,0.0,0.0,0.0,0.16189801606665682,0.7741476843008459,0.5151606703685001
SOD3,0.0,0.3565218186962307,0.0,0.0,0.39962902750987517,0.0,0.0,0.14984440715999597,0.0,0.4291627764814061,0.9487997627266175
SMOC2,0.0,0.0,0.0,0.10497287299630087,0.3521069520909585,0.2372493469954809,0.0,0.0,0.33273313299282803,0.749516609196597,0.5775519041902463
LBH,0.0,0.0,0.005469161834475488,0.22766019317714753,0.4239844282067393,0.5262563849147814,0.0,0.0,0.33777576710258594,0.5637082581549944,0.5319647579290944
ACTA2,0.12713376295260045,0.0,0.3371058248049744,0.07624897246198109,0.24349363551282782,0.3402813444787818,0.0,0.0,0.0,0.4181207504943264,0.8634648722068528
AC013565.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24056992859654858,0.0,0.0,0.9883782063138498
MSC-AS1,0.0,0.0,0.0,0.0,0.4320219311542782,0.0,0.0,0.0,0.0,0.9194839075045507,0.7170506110361303
SLC6A13,0.013297872340425532,0.0,0.0,0.0,0.7873081822706354,0.0,0.0,0.0,0.0,0.9405072742335203,0.0
ANO3,0.0,0.0,0.0,0.0,0.08332069370054176,0.0,0.0,0.0,0.3956591291967644,0.8224993195366589,0.23973392030909987
NOTCH3,0.3831247663455257,0.3089255643168514,0.0,0.17569286888614877,0.08182372472256519,0.0,0.0,0.0,0.0,0.9071722005921191,0.591343434384825
ITIH5,0.17068121344428225,0.3994200694010172,0.0,0.47345828195643236,0.49523216354483846,0.0,0.0,0.0,0.0,0.7206194650778923,0.46746132980973437
MYO1B,0.0,0.0,0.0,0.45572739416358404,0.47961335612275235,0.0,0.0,0.0,0.0,0.8442099943575814,0.6021201706204666
LINC02147,0.0,0.350141113159135,0.0,0.5291818631462603,0.5288763270379437,0.0,0.0,0.0,0.0,0.8782986280883149,0.0
CARMN,0.0,0.0,0.0,0.0,0.4875876755524896,0.0,0.0,0.0,0.0,0.8912872315231946,0.7855454017509684
RGS5,0.2551755304713898,0.27788508232405884,0.0,0.07480877517468146,0.07206868168483521,0.0,0.0,0.0,0.0,0.8298199940119397,0.43896164158489875
SLC6A12,0.0,0.0,0.0,0.0,0.5515388767109417,0.0,0.0,0.3476009875644721,0.0,0.9443385300210345,0.0
MYL9,0.04758481886141461,0.0,0.0,0.40364015618577886,0.45060391960431945,0.0,0.0,0.0,0.0,0.8825125887959708,0.5140566207686929
HES4,0.46117706635945654,0.34445982451129076,0.0,0.37524856144677354,0.30709147842694423,0.23221970210913218,0.0,0.0,0.0,0.7393493470624573,0.44959316917620934
SLC12A7,0.30255373005860464,0.42698844832647287,0.42518449145376813,0.4105377106452939,0.453381680294915,0.0,0.0,0.0,0.0,0.9447445024882287,0.0
BGN,0.0,0.0,0.0,0.0,0.4759820760340553,0.0,0.0,0.0,0.44498612673534055,0.9088863097836372,0.46939731962354947
LZTS1,0.0,0.0,0.0,0.0,0.3217210991061451,0.3800731254337696,0.0,0.0,0.37172029795657413,0.9522115540256517,0.0
RERGL,0.4342973529636841,0.4887557255036826,0.0,0.015416666666666667,0.34808069446214185,0.0,0.0,0.0,0.0,0.7569723786662597,0.34910263790223756
IFITM2,0.0,0.38158882711762476,0.059195965576281595,0.49520083859231,0.4831275987773389,0.46193431443167043,0.0,0.0,0.0,0.8255052534725333,0.0
FGF10,0.0,0.4224970000743115,0.0,0.0,0.5413488497563995,0.0,0.0,0.0,0.06418228279386712,0.0,0.9229878407779885
AC113386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3979995774560172,0.5595817743350905,0.930682094839462
IGFBP5,0.0,0.0,0.0,0.0,0.08043715846994536,0.0,0.13808574277168495,0.0,0.05329322844362178,0.0,0.7283473786734256
PKDCC,0.42265862053570014,0.3713345805609506,0.3208242682663373,0.18165269214960952,0.31394514721583894,0.0,0.0,0.0,0.3810730186484321,0.38166901897126165,0.8526012648947475
DACH2,0.20477320054236708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07570054370556252,0.9763752676488393
CFH,0.38970297591121483,0.0,0.0,0.5277100146035345,0.4708440872735155,0.2294936853825798,0.0,0.0,0.0,0.5959681768562277,0.4677500840174655
AC079075.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016609880749574105,0.0,0.9929241760525586
COL3A1,0.0,0.0,0.04369228504737527,0.0,0.7647035820197043,0.0,0.0,0.0,0.0,0.4267332032823532,0.828546195098803
CDH6,0.0,0.41501364980075384,0.0,0.0,0.3172477675596428,0.0,0.0,0.3445051180390581,0.4696698362720899,0.8160419437240791,0.7973046932150607
LINC00924,0.0,0.0,0.0,0.0,0.4824627365171148,0.0,0.0,0.0,0.0,0.6990947338058882,0.8259708215474658
MBOAT1,0.0,0.0,0.24272316327116975,0.04566666666666667,0.4383053957904018,0.4356702112928259,0.0,0.456024755517529,0.0,0.3242782448853963,0.6546663738651897
AC092757.2,0.0,0.0,0.04296257248286769,0.0,0.0,0.0,0.0,0.462848382367425,0.0,0.0,0.9792348090482408
DCN,0.0,0.0,0.0,0.0,0.6744291860322323,0.0,0.0,0.0,0.0,0.8048572032580648,0.5714598983138673
RAMP2-AS1,0.29394038849689286,0.45425567742340056,0.0,0.3588037402383888,0.46611274903957833,0.0,0.0,0.0,0.22070990411037017,0.0,0.873764857676661
LINC01482,0.0,0.0827874796600039,0.24726046375526695,0.0,0.9395334445389734,0.0,0.0,0.0,0.0,0.15957721873264935,0.0
COL6A3,0.0,0.0,0.0,0.0,0.9775620642612093,0.0,0.0,0.0,0.0,0.0,0.0
COL15A1,0.0,0.0,0.0,0.0,0.9459963805285079,0.0,0.0,0.0,0.6312173822635178,0.0,0.0
AC093772,0.0,0.0,0.0,0.0,0.8746462856438958,0.0,0.0,0.0,0.0,0.0,0.7331654694609511
BICC1,0.1137581345506584,0.03120592383638928,0.0,0.0,0.9339038979254555,0.0,0.0,0.0,0.40452237026152266,0.0,0.0
AC024230,0.0,0.0,0.0,0.0,0.9633739956767543,0.0,0.0,0.0,0.0,0.0,0.0
SLC16A12,0.0,0.0,0.0,0.0,0.9702318074804017,0.0,0.0,0.0,0.0,0.1919867962724427,0.0
SLC6A20,0.0,0.0,0.0,0.0,0.991539985483425,0.0,0.0,0.0,0.0,0.0,0.0
FLVCR2,0.0,0.08995944992947814,0.3224140905977785,0.4618759868004762,0.92511731356982,0.0,0.0,0.0,0.0,0.0,0.0
KCNK2,0.0,0.4055654268948877,0.0,0.0,0.9529047643231626,0.0,0.0,0.0,0.6041580036877365,0.0,0.0
FBLN1,0.4355628585328032,0.4754176210715817,0.0,0.0,0.736484879364569,0.0,0.0,0.0,0.0,0.4185306379646979,0.3681276737705561
FMO2,0.05541978148361127,0.1847407303191173,0.0,0.0,0.775449500712553,0.0,0.0,0.0,0.3834389890372435,0.448841334807644,0.6591746030764137
COL1A2,0.38002863362645,0.0,0.0,0.0,0.7722685514781955,0.0,0.0,0.0,0.0,0.734417271189389,0.5164279830031724
F3,0.4752089095658274,0.4787406203378277,0.0,0.0,0.8597492562350237,0.0,0.0,0.0,0.37917310139662874,0.14314961384961605,0.0
CXCL12,0.0,0.0,0.4042073237324415,0.4470560139439863,0.8496656864898718,0.0,0.0,0.0,0.3777815508047387,0.0,0.0
TBX18,0.0,0.0,0.0,0.0,0.7766370856431862,0.0,0.0,0.0,0.0,0.47731931025891616,0.8179395551002172
COL6A2,0.15619999834911957,0.48363613984338294,0.0,0.0,0.8151886689740885,0.0,0.0,0.0,0.2535064778252439,0.8532420127633462,0.0
C7,0.0,0.0,0.0,0.0,0.8519441387515244,0.0,0.0,0.0,0.0,0.0,0.7977892820405104
KCNE4,0.02364864864864865,0.3798224090900001,0.0,0.0,0.7623991228916509,0.0,0.0,0.0,0.32196604617344116,0.8847045550537057,0.0
LUM,0.0,0.0,0.0,0.0,0.8915522678581638,0.0,0.0,0.0,0.0,0.8120492534541142,0.0
CYP1B1,0.0,0.0,0.0,0.0,0.9439497103502471,0.0,0.0,0.0,0.0,0.2403768481858145,0.0
MFAP4,0.0,0.0,0.0,0.0,0.9806918566059539,0.0,0.0,0.0,0.0,0.0,0.0
TP63,0.0,0.0,0.0,0.0,0.7880150945833547,0.0,0.0,0.0,0.0,0.8347939391966538,0.0
ADAMTS12,0.0,0.33891866458034864,0.0,0.1366838265515824,0.9342833359965778,0.0,0.0,0.25822924331634034,0.0,0.0,0.0
RANBP3L,0.43162082749120906,0.487129968532412,0.0,0.0,0.5772788794707485,0.0,0.0,0.0,0.002981260647359455,0.4473525764263549,0.3857431610345775
SYTL4,0.46694209532834186,0.45866762193566896,0.0,0.24500143855322648,0.5672642035257667,0.0,0.0,0.0,0.3928520037072453,0.37148529520673523,0.0
SLC7A11,0.49113476193856953,0.4761486774404354,0.0,0.3839891080969996,0.723433916038812,0.0,0.0,0.0,0.0,0.0617458552136188,0.0
SLC22A2,0.0,0.0,0.0,0.0,0.8823996229788056,0.0,0.0,0.0,0.39647318987334457,0.0,0.0
KDR,0.0,0.0,0.0,0.6665052339537156,0.7367539245377155,0.0,0.0,0.45764178710813636,0.0,0.0,0.0
PPFIBP1,0.0,0.0,0.0,0.5527812208448177,0.5119915798503346,0.0,0.0,0.47955752482441827,0.4658865829409429,0.4675013371713921,0.0
SLC22A6,0.01897642323174238,0.39750401769700017,0.0,0.0,0.9401359404348961,0.0,0.0,0.0,0.0,0.0,0.0
EYA1,0.0,0.44875343227790426,0.0,0.0,0.8973298250220729,0.0,0.0,0.0,0.0,0.7478302949326587,0.0
CHSY3,0.0,0.0,0.46533540113793986,0.06671105630908343,0.510185833905092,0.0,0.0,0.3827260280124689,0.4401184883751791,0.4700654420768458,0.0
SLIT2,0.0,0.0,0.0,0.0,0.5556412804933075,0.0,0.0,0.4344857018247841,0.352308179353103,0.4910414813408593,0.0
PHLDB2,0.05807904082058028,0.0,0.0,0.4424670160295931,0.4941269060141511,0.2605006199222155,0.0,0.0,0.13150085100042808,0.5214135272063906,0.7386184494972343
BNC2,0.0,0.47768395985006357,0.5951528182563027,0.4015875462392109,0.5210183102521082,0.12086676333565986,0.0,0.0,0.0,0.0,0.0
PGR,0.0,0.0,0.0,0.8446844419375812,0.5594654887831381,0.0,0.0,0.0,0.10119641962296358,0.4704730722125404,0.0
PGR-AS1,0.0,0.0,0.0,0.7996282683554297,0.7516407784793478,0.0,0.0,0.0,0.2097734318113078,0.255398100262542,0.0
PRDM6,0.0,0.2980776589753851,0.0,0.0,0.8558369950296077,0.0,0.0,0.09084738121531692,0.0,0.0,0.0
DSP,0.0,0.0,0.03143120716921455,0.46610499174885145,0.876839308955567,0.0,0.0,0.0,0.0,0.0,0.0
FOXC2,0.0,0.0,0.0,0.0,0.8781997738484741,0.0,0.0,0.0,0.0,0.8247752547718943,0.0
BMP5,0.0,0.0,0.0,0.0,0.8932421134990376,0.0,0.0,0.0,0.0,0.0,0.7322947708565325
PDGFD,0.42260309138338814,0.0,0.0,0.36281924150285394,0.6818238344979908,0.23904181428589882,0.0,0.0,0.0305366269165247,0.0,0.0
PTGDR,0.0,0.0,0.0,0.3203920057542129,0.6182489400869391,0.9036774971471182,0.0,0.0,0.0,0.0,0.0
WDR86,0.0,0.013928067700987305,0.0,0.21610563090834362,0.6512716669090729,0.33949452684275416,0.0,0.0,0.0,0.0,0.5384943616077089
C8orf34,0.0,0.0,0.0,0.0,0.0,0.0,0.462780633013104,0.0,0.0,0.0,0.0
FAM20A,0.0,0.0,0.1139404623960914,0.11515988491574188,0.645856573369907,0.0,0.0,0.0,0.0,0.11676613126587376,0.3570314626607527
THSD4,0.0,0.0,0.0,0.8765191768249888,0.7054892417852067,0.0,0.0,0.0,0.0,0.0,0.0
SPTLC3,0.34537213996148,0.4315781710705078,0.59518220043462,0.3287911015207563,0.6658055352281078,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A7,0.3772913793382474,0.11682630575306807,0.23440104469474196,0.1654560213727908,0.6329207997498708,0.0,0.0,0.1384521400876786,0.08980722350500758,0.0,0.0
SLC47A1,0.0,0.0,0.0,0.0,0.8992431053829386,0.0,0.0,0.0,0.0,0.0,0.0
PODXL,0.12361397711001426,0.0,0.0,0.9335863903633724,0.36648256448336414,0.0,0.0,0.10579942706827929,0.4013467012795357,0.08985964083155573,0.0
SMAD6,0.28343826792878507,0.36971325203671535,0.432162501801583,0.8885770762875683,0.5461511706147587,0.0,0.0,0.0,0.0,0.0,0.0
EPAS1,0.362270400551573,0.31746432770187116,0.0,0.6264235082767129,0.26309159852542496,0.19599178651073002,0.0,0.0,0.45967095569831307,0.6003541866274138,0.4645662440964454
VIM,0.2950209019353442,0.049100846262341326,0.14117961837301907,0.574583507107761,0.4774308005735435,0.4138581333061459,0.0,0.0,0.0,0.5298147242904963,0.48802960720621563
STOM,0.4407671574254365,0.4563527785465411,0.4079248584789641,0.6069286549848847,0.38282725005235996,0.0,0.0,0.0,0.1443857030351429,0.4487778718128841,0.3954662009236365
FBLN5,0.0,0.016087799717912552,0.0,0.4574523222359227,0.5898297736843674,0.0,0.0,0.028299894403379093,0.2969351502724594,0.20801136297964862,0.7345180290153409
VCAM1,0.0,0.4034813950910464,0.0272140221402214,0.880344493106739,0.6771900386929679,0.0,0.0,0.0,0.0,0.0,0.0
MGP,0.0,0.19488182773952067,0.0,0.48985321385452696,0.47778084370647345,0.0,0.0,0.0,0.0,0.45185159975976097,0.5464472569823904
PECAM1,0.0,0.0,0.5367759838594487,0.8766873360592581,0.0,0.2361702877968373,0.0,0.0,0.0,0.0,0.0
JCAD,0.0,0.0,0.0,0.9037091257251038,0.4749119399859104,0.0,0.0,0.0,0.0,0.48740376141203706,0.0
ID3,0.0,0.43622778586042227,0.0,0.7196257122952333,0.4712819341128017,0.0,0.0,0.35595665126284115,0.0,0.4666765767397101,0.6800595719243865
ERG,0.0,0.0,0.0,0.9656789971168395,0.43562012278356976,0.0,0.0,0.0,0.0,0.0,0.0
DENND3,0.0,0.0,0.5492824107956937,0.5273207745759857,0.19316191472129096,0.0,0.0,0.0,0.0,0.3741735362950539,0.3611287727147847
HLA-E,0.3592058622682658,0.42223845283207057,0.47038687196452095,0.7221189747579937,0.25935181971167576,0.6361577795113893,0.0,0.0,0.0,0.3345438391237697,0.0
PLCG2,0.0,0.0,0.5766773396742173,0.5689868796124851,0.0,0.5245052826569723,0.0,0.0,0.0,0.015683814303638646,0.0
MECOM,0.0,0.0,0.0,0.9389584008964063,0.10666917115937508,0.0,0.0,0.0,0.0,0.5177254440434623,0.0
LDB2,0.47054136028806315,0.4525876418985527,0.0,0.6128773235664159,0.4281255556385505,0.0,0.0,0.0,0.0,0.44030582956301073,0.3518920810602195
PALMD,0.0,0.0,0.0,0.9489758844911573,0.45509784364642425,0.0,0.0,0.0,0.0,0.5186479627264158,0.0
ANO2,0.3336483373804301,0.43717437027174555,0.0,0.8902524478986109,0.6789443634591699,0.0,0.0,0.05610707174927654,0.4325385407149245,0.0,0.0
COBLL1,0.24046169270218953,0.18224147374273458,0.0011827321111768185,0.6127968156097532,0.49177452828392454,0.0,0.0,0.0,0.33303443864847937,0.5769674767619228,0.463884418976848
NOSTRIN,0.0,0.10347238543869831,0.0,0.9107908183514926,0.4550724325654354,0.0,0.0,0.0,0.3221717867277568,0.6412197938434994,0.0
LEF1,0.0,0.0,0.0,0.885486338344234,0.5504806521766391,0.0,0.0,0.0,0.0,0.7233959459261136,0.0
ZNF366,0.0,0.0,0.0,0.9907251031105008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKCH,0.0,0.0,0.4580249989582772,0.594068103604481,0.415990482927708,0.5721475563992606,0.0,0.0,0.3341157689052301,0.43614573928930866,0.3332997544819045
ITGA6,0.3970674630253612,0.48612475734579064,0.3794813436011356,0.7488395345531298,0.025745965350123686,0.18424233145221014,0.0,0.15165196720248028,0.0,0.0646053286655391,0.0
ADGRL4,0.0,0.0,0.0,0.9500774363381574,0.0,0.0,0.0,0.0,0.0,0.2275137660118313,0.0
FLI1,0.0,0.0,0.4898718041839538,0.6618704256672288,0.46553431374702864,0.5397355356581821,0.0,0.0,0.0,0.0,0.0
LAMA3,0.0,0.28195263407115684,0.0,0.9374691741860679,0.0,0.0,0.0,0.0,0.10756801762491916,0.06879966541196152,0.0
ST8SIA6,0.0,0.0,0.0,0.964444126779685,0.1664431516770581,0.0,0.0,0.0,0.0,0.23153654933397033,0.0
VWF,0.0,0.0,0.0,0.9530098573580675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP36,0.337152087115415,0.2556038371151139,0.40810662742514897,0.6072404462721139,0.38131947221111556,0.26387492759427233,0.0,0.0,0.0,0.3689817710306519,0.0
MYOF,0.0,0.40602875509472003,0.470813224965062,0.46486089571411826,0.47331870182329994,0.0,0.0,0.0,0.0,0.44043810656389304,0.40855562969068204
SP100,0.0,0.0,0.48378028438981696,0.5002725399391037,0.470002240861897,0.4495418882132032,0.0,0.0,0.0,0.4366850142144266,0.0
BACE2,0.10521027418521528,0.30396225500349705,0.0,0.7437150740439404,0.4521585286540999,0.0,0.0,0.428997595959154,0.0,0.024466750313676285,0.0
C1orf64,0.0,0.0,0.0,0.988314117031723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF2,0.0,0.0,0.0,0.670199656936658,0.43595301806017517,0.25051343036777396,0.0,0.0,0.0,0.43353744231074653,0.3821147917020989
CLEC2B,0.340925538258178,0.0,0.41468830249677846,0.633177741671998,0.3971966964130099,0.7454908134353582,0.0,0.0,0.011754684838160136,0.25961298489259665,0.0
SLCO2B1,0.0,0.0,0.7962198567893225,0.8043123675043671,0.3561764598190028,0.0,0.0,0.0,0.0,0.0,0.0
EMP1,0.17436264121838554,0.43332086527472913,0.0,0.7469899104194099,0.7766489920230438,0.0,0.0,0.0,0.0,0.0,0.0
ADGRG6,0.0,0.0,0.6740844692292745,0.909058479120283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL4R,0.0,0.0,0.43853574138089946,0.5743471803164807,0.3204828984157253,0.32387770197661025,0.0,0.0,0.0,0.2114034761025973,0.0
CTGF,0.0,0.0,0.0,0.704511340977464,0.4668277450924392,0.0,0.0,0.0,0.2902272382677694,0.481298108267655,0.6609984757608562
IGFBP3,0.0,0.0,0.0,0.8613757677789686,0.09545551742672895,0.48680565597497283,0.0,0.0,0.07513143404017479,0.0,0.0
RAMP3,0.0,0.0,0.0,0.9651855660582351,0.0,0.0,0.0,0.5290741244004208,0.0,0.0,0.0
PLA1A,0.0,0.0,0.060490247759620454,0.960747788267749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF18,0.0,0.0,0.0,0.9696960267569024,0.4393223662915786,0.0,0.0,0.0,0.0,0.0,0.0
TIE1,0.0,0.045222143864598024,0.0,0.9827126722891959,0.0,0.0,0.0,0.20345672515360644,0.0,0.0,0.0
