gene,Bergmann glial cell,astrocyte,central nervous system macrophage,choroid plexus epithelial cell,endothelial cell,ependymal cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
NPY,0.0,0.0,0.0,0.0,0.0,0.0736688548504741,0.0,0.0,0.8070556967828112,0.0,0.0,0.0,0.0
LINC02133,0.0,0.0,0.0,0.0,0.15396963949952203,0.0,0.0,0.0,0.556648460570268,0.0,0.0,0.004352763058289175,0.0
SLC6A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.8742229159707844,0.0,0.0,0.0,0.0
NPFFR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6878532810209304,0.0,0.0,0.0,0.0
LHX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9474392870482049,0.0,0.0,0.0,0.0
TMEM200A,0.49214646987369093,0.0,0.0,0.0,0.0,0.0,0.0,0.8158655141026023,0.49944272195076955,0.0,0.0,0.0,0.0
MME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8132188485987131,0.0,0.0,0.0,0.0
NWD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9349604084607765,0.0,0.056578947368421055,0.0,0.0
SHISA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8933185650384218,0.059117326552851436,0.0,0.0,0.0
PDYN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8894470855395981,0.0,0.0,0.0,0.0
PAX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9356103919984649,0.0,0.0,0.0,0.0
PNOC,0.2435676127004277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8464567827574823,0.0,0.0,0.0,0.0
CCBE1,0.0,0.0,0.0,0.0,0.0,0.016593727206418673,0.0,0.0,0.8396509602585708,0.0,0.0,0.0,0.0
PAX8,0.0,0.0,0.025842483907610753,0.0,0.0,0.0,0.0,0.0,0.886869734198292,0.0,0.0,0.0,0.0
NXPH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8862253979982497,0.0,0.0,0.0,0.0
PENK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8424271102131549,0.0,0.0,0.0,0.0
CLSTN2,0.0,0.0,0.0,0.0,0.0,0.47197304201150536,0.0,0.0,0.406880132853048,0.0,0.06739401496259352,0.0,0.12028036233060088
CAPN8,0.0,0.38249287458187564,0.0,0.0,0.0,0.059719183078045225,0.0,0.0,0.4859763079143117,0.0,0.0,0.0,0.0
CDH12,0.0,0.0,0.0,0.9112417284762235,0.0,0.0,0.0,0.0,0.4308888188214682,0.0,0.0,0.0,0.0
AC136759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9367272787829883,0.0,0.0,0.0,0.0
GBX1,0.0,0.0,0.0,0.0,0.0,0.0,0.55771985217521,0.0,0.7622344027017126,0.0,0.0,0.0,0.0
AC243773.2,0.0,0.0,0.042881484286255205,0.0,0.0,0.0,0.0,0.0,0.9343532938951307,0.0,0.0,0.0,0.0
EVC,0.0,0.5644151661743342,0.0,0.0,0.0,0.3583461809795677,0.5479549558042391,0.0,0.1111202908129544,0.0,0.0,0.0,0.0
AC009312,0.0,0.0,0.0,0.0,0.2327100677817084,0.0,0.0,0.0,0.3368678596526708,0.0,0.0,0.0,0.0
KRTAP5-11,0.0,0.0,0.043449450965543354,0.0,0.0,0.0,0.0,0.0,0.8257989116905784,0.0,0.0,0.0,0.0
AC096719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000772919277663,0.0,0.0,0.0,0.0
NTS,0.0,0.0,0.0,0.0,0.0,0.855958095887321,0.0,0.0,0.5438109175989516,0.0,0.0,0.0,0.0
CALB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9644446859366533,0.0,0.0,0.0,0.0
RAB3B,0.0,0.0,0.0,0.0,0.0,0.0,0.023931623931623933,0.0,0.9108045331066992,0.0,0.0,0.0,0.0
MAFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8232181804078178,0.0,0.0,0.0,0.0
CASZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334964822833096,0.0,0.0,0.0,0.2727575877065096
AC103409,0.0,0.0,0.0,0.0,0.0,0.0,0.17448711754151608,0.0,0.48306396236449123,0.0,0.0,0.0,0.0
TUNAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9412225010721536,0.0,0.0,0.0,0.0
KITLG,0.29966058776787396,0.09897135973532846,0.0,0.0,0.10830626569581188,0.48943788708345237,0.2943901690094899,0.0,0.3387694508437362,0.0,0.0,0.39036531654677076,0.1987633172733674
ENC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8224702629503904,0.0,0.0,0.0,0.0
SKOR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006689791873141724,0.9290877974383244,0.0,0.0,0.0,0.0
PDCL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8123478869014329,0.0,0.0,0.0,0.0
TRPC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4046346663483464,0.0,0.37480878018562935,0.8922477574153523,0.3355326341973721
GRP,0.0,0.0,0.0,0.0,0.728760166183334,0.0,0.0,0.0,0.6782627562107931,0.0,0.0,0.0,0.0
TSPAN18,0.0,0.0,0.0,0.0,0.0,0.0,0.5758384729237256,0.0,0.6366334370973,0.0,0.0,0.0,0.0
VWDE,0.0,0.0,0.0,0.0,0.0,0.0,0.7136774783844937,0.46928411493580435,0.7060889230382077,0.0,0.0,0.0,0.0
AC009411,0.0,0.0,0.15175076672356816,0.0,0.0,0.0,0.0,0.0,0.8788028085780099,0.0,0.0,0.0,0.0
NPY5R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811293523886542,0.0,0.0,0.16528497057135783,0.0
LINC01822,0.0,0.0,0.03019689511548656,0.0,0.0,0.0,0.0,0.0,0.8307200792538,0.0,0.0,0.0,0.0
LINC01684,0.0,0.0,0.8305747863475867,0.0,0.0,0.0,0.0,0.0,0.19863222442535067,0.0,0.0,0.0,0.0
AC018742,0.0,0.0,0.09996213555471413,0.0,0.0,0.0,0.0,0.0,0.8455363298736027,0.0,0.0,0.0,0.0
CNGB1,0.0,0.0,0.0,0.0,0.0,0.0,0.15405427905427904,0.0,0.9341936545978246,0.0,0.0,0.0,0.0
GABRQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8234870644611999,0.0,0.18402652269219585,0.0,0.0
COL20A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9706845175844366,0.0,0.0
LINC01524,0.0,0.3897696194610841,0.0,0.0,0.0,0.5297440657838727,0.0,0.0,0.12633840052875084,0.0,0.0,0.0,0.0
PLEKHG4B,0.7264468269689288,0.0,0.0,0.0,0.0,0.6792437724461626,0.0,0.0,0.14092861863846662,0.0,0.0,0.0,0.0
ADAMTS12,0.0,0.019502457002457004,0.0,0.0,0.0,0.0,0.343970522817715,0.0,0.0,0.5163028927377147,0.0,0.0,0.0
TAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8975961591671477,0.0,0.0,0.0,0.0
GPR149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9356891918261403,0.0,0.0,0.0,0.0
AC092114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8722070747943376,0.0,0.0,0.0,0.0
UST,0.27654680585577857,0.36648937812998517,0.21109392955611,0.24450147309891923,0.0,0.0,0.2902416514230813,0.0,0.0,0.0,0.5345823892826495,0.3229920981047027,0.0
CARTPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813781008649969,0.0,0.0,0.0,0.0
SLC2A14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22264587330923727,0.5974502621250344,0.0,0.0,0.0,0.0
FP236383.1,0.0,0.0,0.0,0.0,0.0,0.582087636135055,0.0,0.0,0.23400529566195694,0.0,0.0,0.0,0.0
AL031674,0.0,0.0,0.0,0.0,0.0,0.0,0.7224095884730708,0.0,0.013218770654329148,0.0,0.0,0.0,0.0
NDST4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8953610779564628,0.03777697057755176,0.2098912362717248,0.0,0.0
LINC00844,0.0,0.19933417936564962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617268678912603,0.0,0.0,0.0
AC004870,0.0,0.7221254672177735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06275350438414772,0.0,0.0
ADAMTS17,0.0,0.0,0.0,0.0,0.0,0.0,0.09050569660720849,0.35530868296888213,0.0,0.0,0.9309335014824941,0.0,0.0
EGFLAM,0.0,0.0,0.0,0.0,0.0,0.0,0.7391371454108797,0.0,0.2254509523434454,0.0,0.0,0.0,0.0
MAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8140602560721328,0.0,0.0,0.20260786859118543
ELAVL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523616635416852,0.0,0.0,0.0,0.0
C14orf144,0.0,0.0,0.0,0.0,0.0,0.0,0.7675186899938994,0.0,0.1784699272967614,0.0,0.0,0.1674214775398017,0.0
AC095050.1,0.0,0.0,0.0,0.0,0.0,0.0,0.07545787545787545,0.0,0.0158955717118308,0.19556880635663998,0.0,0.6761628879439814,0.0
KLF5,0.0,0.0,0.0,0.0,0.0,0.1659484212350008,0.9748714417194213,0.0,0.1670687376074025,0.0,0.0,0.0,0.0
MLXIPL,0.0,0.0,0.8154342600723667,0.0,0.0,0.0,0.0,0.0,0.32817330826420277,0.0,0.0,0.0,0.0
LINC00645,0.0,0.7107770126793282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3627652151596872,0.0,0.0
LINC01099,0.0,0.0,0.0,0.0,0.5712397346473411,0.0,0.0,0.0,0.0,0.5651352315440195,0.0,0.0,0.0
LINC01798,0.2761224705686781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311265227113405,0.0,0.0,0.0,0.0
ELAVL4,0.0,0.0,0.19796203466751988,0.0,0.0,0.0,0.0,0.0,0.6340824096989264,0.0,0.8113778039371583,0.0,0.0
SNRK-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18104758757435557,0.0,0.07716737685878641,0.29864145985499113,0.0
HOXC4,0.0,0.11868327492608936,0.0,0.0,0.0,0.5261376751428808,0.0,0.0,0.10236285525446133,0.0,0.22784752393236413,0.0,0.0
HTR2C,0.0,0.0,0.0,0.9486085812351521,0.0,0.0,0.0,0.0,0.5934957919589073,0.0,0.40365111082887706,0.0,0.0
COL12A1,0.0,0.0,0.0,0.0,0.0,0.19171966348489836,0.9198733150000817,0.0,0.04365499008592201,0.0,0.521179691835578,0.16238306885872483,0.0
AC009313.1,0.0,0.03334099793055875,0.2761200648439282,0.0,0.0,0.0,0.05272766598159401,0.6697955095188695,0.0,0.0,0.0,0.0,0.0
RP1,0.0,0.0,0.0,0.0,0.9380464659265577,0.12457904824599704,0.0,0.0,0.003271645736946464,0.0,0.0,0.0,0.0
NT5E,0.0,0.28693619072154364,0.0,0.0,0.0,0.06102339766841989,0.560920634090138,0.0,0.0,0.0,0.7880895479552256,0.008970489604292422,0.0
LINC02008,0.0,0.0,0.8151314510045972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLB1L3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5684790746262007,0.0,0.5316097668256698,0.0,0.0
USP43,0.0,0.0,0.0,0.0,0.0,0.8017648895533581,0.0,0.0,0.0,0.0,0.8962597406569472,0.0,0.0
TMPRSS5,0.0,0.3708593268652605,0.0,0.0,0.0,0.01012035010940919,0.0,0.0,0.0,0.42320573887844354,0.0,0.0,0.0
AL117329.1,0.0,0.0,0.0,0.0,0.0,0.3204543436853775,0.0,0.0,0.12172835426305353,0.0,0.0,0.2098959301660691,0.0
WDR86,0.0,0.030811680846171533,0.0,0.0,0.2491796351829323,0.6304316991695396,0.9415564778537535,0.1696123627753462,0.0,0.0,0.0,0.0,0.0
MET,0.0,0.0,0.0,0.0,0.0,0.0,0.06874236874236875,0.0,0.0,0.5497007474839283,0.0,0.0,0.0
GDA,0.0,0.0,0.0,0.0,0.0,0.0,0.08669108669108669,0.0,0.419064614950065,0.0,0.0,0.0,0.0
AC067956,0.0,0.0,0.0,0.0,0.0,0.0,0.42492548598211416,0.0,0.17275280898876405,0.0,0.0,0.0,0.0
AC073365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21025819137056778,0.0,0.7629305793884225,0.0,0.0
NELL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850024426425031,0.0,0.0,0.0,0.0
AC060765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4829787077130796,0.0,0.0,0.0,0.0
ST6GALNAC5,0.0,0.0,0.0,0.0,0.0,0.5125395670608438,0.0,0.0,0.8686981135631089,0.0,0.0,0.0,0.0
FHL2,0.0,0.0,0.0,0.0,0.0,0.0,0.9223323100975265,0.0,0.07541308658294779,0.0,0.0,0.3426852712439329,0.7427367272864406
LINC02306,0.7378326751744848,0.3759134076592113,0.0,0.0,0.0,0.34402024948668514,0.2753815275112507,0.0,0.10384996695307336,0.0,0.0,0.0,0.0
SLC17A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8527558023721268,0.0,0.0,0.0,0.0
GABRA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968019425882955,0.0,0.0,0.0,0.0
OTOGL,0.0,0.03456217824463398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799498726831194,0.0,0.3746322686976652
LY86-AS1,0.0,0.0,0.9263997569825072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRH,0.0,0.0,0.0,0.0,0.0,0.0,0.6691946600091135,0.0,0.7399767595154393,0.0,0.0,0.0,0.0
CNTN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8527750223388856,0.0,0.0,0.0,0.0
CCK,0.0,0.0,0.0,0.0,0.0,0.0,0.07997557997557997,0.0,0.7964378823115843,0.0,0.0,0.0,0.0
LINC01378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8060204770235229,0.0,0.0,0.0,0.0
NHLH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5954840750532359,0.15329230479864997,0.0,0.0,0.0
LINC01331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8851647632008094,0.0,0.0,0.0,0.0
AC141424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6591342679203198,0.1834104428288169,0.0,0.0,0.0,0.0
CHI3L1,0.0,0.8434854312810571,0.7229538239950257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA5B,0.0,0.0,0.0,0.0,0.0,0.0,0.2534110740061636,0.0,0.030634500991407798,0.0,0.8351336191620141,0.020539906103286387,0.0
AC019211,0.0,0.0,0.0,0.0,0.0,0.3670904759913967,0.0,0.0,0.24156595240928452,0.0,0.0,0.05299015897047691,0.0
SLIT3,0.0,0.0,0.0,0.0,0.0,0.4242705924076753,0.0,0.0,0.45869357989455317,0.0,0.0,0.19985309488062045,0.863962654389044
SLC22A10,0.0,0.0,0.0,0.0,0.8227724965829941,0.0,0.0,0.0,0.03208856576338401,0.0,0.0,0.031725888324873094,0.0
KCNMB4,0.0,0.0,0.02811435062476335,0.0,0.01976075105996366,0.0,0.0,0.0,0.0,0.7818809032952985,0.0,0.0,0.0
TESPA1,0.0,0.0,0.03313772868484639,0.0,0.0,0.0,0.322687216487415,0.8852659049106362,0.0,0.0,0.0,0.0,0.0
AL445623,0.0,0.0,0.27566393292080793,0.0,0.0,0.0,0.0,0.0,0.8154016985187597,0.0,0.0,0.0,0.0
BCAM,0.3758171742043468,0.03477810991032421,0.0,0.7674642714776138,0.4812467228929954,0.19113935042442237,0.1264705361837652,0.0,0.0,0.0,0.0,0.48187177208768683,0.7875184414680898
AC055854,0.0,0.6943806053904735,0.0,0.0,0.0,0.0,0.18268115282813713,0.0,0.00041308658294778586,0.0,0.15402093986715848,0.0,0.0
AC016766,0.0,0.8861438231044215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADRA1D,0.0,0.0,0.0,0.0,0.0,0.0,0.10391459103950854,0.0,0.32479454401589014,0.0,0.0,0.0,0.9457259088582358
AC021491.2,0.0,0.6445998705793936,0.0,0.0,0.0,0.16575501030443995,0.0,0.0,0.014243225380039656,0.0,0.0,0.0,0.0
DLX6-AS1,0.0,0.049149229707978845,0.0,0.0,0.0,0.0,0.0,0.0,0.04309319233311302,0.0,0.0,0.45390638225338026,0.9289916116627949
ENPEP,0.0,0.0,0.0,0.0,0.0,0.8944667150073209,0.0,0.0,0.08645076007931263,0.0,0.0,0.7712145376620959,0.0
IGFBP4,0.0,0.0,0.0,0.0,0.515390523233251,0.1296613794398655,0.7580738762013454,0.0,0.10551883674818242,0.0,0.0,0.43421726069899375,0.5779086557256673
AC025244.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5099472091410574,0.0,0.23398080395656395,0.0,0.0,0.0,0.0
MID1IP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43787325765825996,0.0,0.0,0.0
CXCL14,0.0,0.015175902506323292,0.0,0.0,0.0,0.0,0.5592810353743863,0.0,0.2824573970550055,0.0,0.0,0.0,0.0
CDH9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8453051371842017,0.0,0.0,0.0,0.0
LINC02144,0.0,0.6306672148650141,0.0,0.0,0.0,0.0,0.0,0.0,0.07721414408460013,0.0,0.37090193144308437,0.0,0.0
LINC00620,0.0,0.0,0.0,0.0,0.04441132637853949,0.0,0.0,0.0,0.68271242558334,0.0,0.0,0.0,0.0
AC007326.4,0.0,0.0915152908714647,0.0,0.0,0.0,0.0,0.7338465510746419,0.0,0.015598149372108393,0.0,0.0,0.0,0.0
PRMT8,0.0,0.0,0.0,0.0,0.0,0.0,0.05103785103785104,0.0,0.8055948144980312,0.0,0.0,0.0,0.0
C1orf185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8733431544375685,0.0,0.0
ZIC2,0.2589836459500403,0.0,0.0,0.0,0.6748701803646908,0.0,0.7989865286587629,0.0,0.3614227521363089,0.0,0.0,0.10907364661743728,0.0
GREM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884865608698304,0.0,0.0,0.0
LIPG,0.0,0.6252994608089223,0.6261877717585596,0.0,0.0,0.06765580182912494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL8A2,0.0,0.0,0.7632679726293337,0.0,0.0,0.0,0.23831944764715352,0.0,0.0,0.0,0.0,0.0,0.0
LYPD6B,0.0,0.0,0.0,0.0,0.0,0.0,0.13394383394383394,0.0,0.7814559265705083,0.0,0.0,0.0,0.0
PLEKHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82429554712862,0.0,0.0,0.0,0.0
TRAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733801782212271,0.0,0.0,0.0,0.0,0.0
SCGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7830525369926999,0.0,0.0,0.0,0.0
LPL,0.0,0.0,0.011132205730065585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10484827519228963,0.9373443501215256,0.29199042592968594
MARCH11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9663058661835547,0.0,0.0,0.0,0.0
PVALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7822686174951131,0.0,0.0,0.0,0.0
CRTAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727437347007458,0.6497590093885354,0.0,0.0,0.0,0.0
GABRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9304357731318029,0.0,0.045526315789473686,0.0,0.0
TFAP2B,0.0,0.19333260685081005,0.0,0.0,0.0,0.0,0.0,0.0,0.522420058229019,0.0,0.0,0.0,0.0
BHLHE22,0.0,0.0,0.0,0.0,0.0,0.08679795769511306,0.0,0.0,0.6188969361251022,0.0,0.0,0.0,0.0
EXPH5,0.0,0.43114790251659446,0.0,0.0,0.6752215978484233,0.1546392437870432,0.0,0.0,0.2512908114867301,0.0,0.0,0.0,0.0
GABRD,0.0,0.0,0.0,0.0,0.0,0.08433625091174325,0.0,0.0,0.7942466460232004,0.0,0.0,0.0,0.0
AC021079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5861714137606742,0.0,0.0,0.0,0.0
LINC01435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7736648489316778,0.0,0.0,0.0,0.0
LINC02552,0.9937469646947741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2678917297355932,0.0,0.0,0.0,0.0
PHACTR2-AS1,0.0,0.0,0.45989017293672757,0.0,0.0,0.0,0.0,0.6174741833638695,0.1053536021150033,0.0,0.0,0.0,0.0
LINC00492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3046529814912122,0.0,0.0,0.0,0.0
TPTE2P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03724404513163393,0.6114010611887063,0.0,0.0,0.0
AC096637,0.0,0.0,0.0,0.0,0.0,0.9762459173917198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL136164.2,0.3453032875637251,0.2943795480298125,0.0,0.0,0.5390137181949255,0.26566005598882236,0.036112519006588954,0.0,0.0,0.0,0.0,0.29432985391196587,0.638600293442465
AC105919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5929947985838857,0.0,0.0,0.0,0.0
LRRC38,0.4210946727848883,0.0,0.0,0.0,0.0,0.0,0.47737549044120675,0.0,0.5055315428563175,0.0,0.0,0.0,0.0
LEMD1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4744231008546839,0.0,0.1203782405439864,0.0,0.0
AC023886.1,0.0,0.0,0.0,0.0,0.0,0.019055433989788477,0.0,0.0,0.5212087172250038,0.08981111514711224,0.0,0.0,0.0
NLRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11970410221923336,0.4372112762160257,0.0,0.0,0.0,0.0
AC044781,0.0,0.0,0.8376942837745049,0.0,0.0,0.0,0.0,0.0,0.12118307997356245,0.0,0.0,0.0,0.03654743390357698
DUSP10,0.0,0.0,0.2786559775803465,0.7702267279934181,0.0,0.0,0.0,0.0,0.0,0.12825188426938974,0.09431390143887144,0.0,0.0
HHIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8373167145006203,0.0,0.0,0.0
QDPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7423539160741849,0.0,0.0,0.0
SFTA2,0.0,0.0,0.0,0.0,0.0,0.5051473990630562,0.0,0.0,0.0,0.1539630440068077,0.0,0.11185669216906127,0.0
AC142381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3714287775592418,0.2902717990383752,0.0,0.0,0.0
OPALIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8044341821783128,0.0,0.0,0.006804043545878694
NEU4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9637915480592134,0.0,0.0
CA2,0.0,0.0,0.0,0.7234778216004071,0.0,0.0,0.0,0.0,0.0,0.537341472135634,0.0,0.06698524480214621,0.0
MIR34AHG,0.0,0.0,0.6200199423386659,0.0,0.0,0.0,0.0012598992080633548,0.0,0.31377189287544793,0.0,0.0,0.0,0.14199694469402044
AC009063.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8310448522628338,0.0,0.0,0.0
BTNL8,0.0,0.0,0.0,0.0,0.9227361518638343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A11,0.0,0.0,0.0,0.9236332972450514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8267586937663208,0.7536291037581188
TTR,0.5436303678947214,0.0,0.0,0.995176547312934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTX2,0.0,0.0,0.0,0.9978391821625243,0.0,0.0,0.0,0.0,0.3724244301495583,0.0,0.0,0.0,0.0
RAB17,0.0,0.0,0.0344321712115982,0.9926853787826948,0.0,0.3181116696278831,0.41888507497087124,0.0,0.07508261731658955,0.0,0.17291400963314277,0.0,0.0
NWD1,0.0,0.5934313797279253,0.0,0.9809051901186321,0.0,0.5524508696315477,0.0,0.0,0.011715135492399206,0.0,0.0,0.0,0.0
SLC13A4,0.0,0.0,0.0,0.9807983426216307,0.0,0.0,0.5833428648403678,0.0,0.12366159947124918,0.0,0.0,0.0,0.0
AC016152,0.0,0.0,0.004354411207875805,0.9931444686101045,0.0,0.1908093273280535,0.0,0.0,0.028816920026437542,0.0,0.0,0.0,0.0
SULF1,0.11103518961393918,0.39332998077824477,0.0,0.9774355991668113,0.0,0.46775643893575447,0.20998609011431138,0.0,0.09243225380039656,0.0,0.0,0.0,0.0
SLC39A12,0.0,0.6447903635514378,0.0,0.974397984758899,0.0,0.33589721351633595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004052,0.0,0.0,0.0,0.992175258318453,0.0,0.0,0.0,0.0,0.0,0.4013670871967888,0.0,0.0,0.0
FYB2,0.0,0.47999021302840306,0.0,0.9978464295240672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBP2,0.0,0.0,0.0,0.9940457105791642,0.0,0.5082604391993681,0.0,0.0,0.0,0.0,0.0,0.19567603023669372,0.0
PPP1R1B,0.8375790561647541,0.4499765448259355,0.0,0.9065686069285893,0.0,0.3890492822828572,0.0,0.0,0.008377395902181096,0.0,0.0,0.0,0.0
RBM47,0.0,0.0,0.793381937903263,0.9369263563160182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALMD,0.0,0.0,0.0,0.9115001493707338,0.7556864044388307,0.4709107189038685,0.11865685311824825,0.0,0.0,0.0,0.0,0.32488784937487303,0.34375331859672165
FAM81B,0.0,0.0,0.0,0.0,0.0,0.9883731687403429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTHD1,0.0,0.0,0.0,0.0,0.0,0.9336909061345459,0.0,0.7952620522205027,0.0,0.0,0.0,0.0,0.0
RASSF9,0.0,0.1156985663625121,0.0,0.0,0.4338309214183877,0.8696043055107722,0.2570986667746763,0.0,0.0,0.0,0.0,0.0,0.45192284304212743
AL672167.1,0.0,0.0,0.0,0.0,0.0,0.9811383419507799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP73,0.0,0.0,0.0,0.0,0.0,0.9787467302275223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGB,0.0,0.0,0.0,0.9173258684391251,0.0,0.8975288969311491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC29,0.29293659778695014,0.18679625061839364,0.0,0.8084279541172601,0.0,0.8402699637649215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4orf22,0.0,0.0,0.0,0.0,0.0,0.9562389396698056,0.0,0.0,0.5475340450236941,0.0,0.0,0.0,0.0
AC020718,0.0,0.0,0.0,0.0,0.0,0.9914466824088892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
